moh_area,week,cases,avg_temperature_mean,avg_temperature_max,avg_temperature_min,avg_precipitation_sum,avg_relative_humidity_mean
MOH-Akmeemana,6,11,26.35535812,31.97142982,21.77142715,0.99999994,76.78746033
MOH-Akmeemana,7,2,26.88422585,32.95000076,22.93571472,4.057142735,79.49028778
MOH-Akmeemana,8,9,27.58511925,33.20714569,23.74285698,2.814285755,76.72267151
MOH-Akmeemana,9,2,27.62440491,33.64999771,23.47142982,1.885714412,75.26922607
MOH-Akmeemana,10,5,26.8526783,31.81428528,23.08571434,1.971428633,80.52467346
MOH-Akmeemana,11,6,27.37202454,32.70000076,23.27142715,1.41428566,76.50239563
MOH-Akmeemana,12,3,27.19851303,33.15000153,23.64999962,6.942857265,78.84508514
MOH-Akmeemana,13,0,27.10505867,31.69285774,23.87142944,6.571428776,83.42035675
MOH-Akmeemana,14,1,27.0982151,31.01428604,24.20714188,5.214285851,85.99178314
MOH-Akmeemana,15,1,27.11190605,32.1071434,23.83571434,12.09999943,82.83673859
MOH-Akmeemana,16,2,27.35357285,31.02857018,24.23571396,6.157142639,85.66230011
MOH-Akmeemana,17,2,27.59255981,31.34285545,24.5714283,7.028571129,86.41588593
MOH-Akmeemana,18,1,27.62172508,31.2142849,24.8214283,6.985714436,87.88366699
MOH-Akmeemana,19,3,27.11636734,30.49285698,24.55714226,12.80000019,89.40661621
MOH-Akmeemana,20,3,26.31339073,29.38571358,24.18571472,20.84285545,90.71030426
MOH-Akmeemana,21,1,26.40208244,28.6071434,24.63571358,30.58571243,89.17488098
MOH-Akmeemana,22,1,26.49583435,28.77142715,24.51428604,27.61428642,89.49326324
MOH-Akmeemana,23,3,26.54523849,28.97142982,24.3928566,7.900000572,86.65027618
MOH-Akmeemana,24,2,27.00714302,29.29285812,24.9285717,5.557143211,84.53157806
MOH-Akmeemana,25,3,26.30000114,29.08571434,24.29999924,11.81428528,87.42456055
MOH-Akmeemana,26,4,26.25148582,28.84285545,24.20000076,7.885714531,87.46370697
MOH-Akmeemana,27,4,26.29107285,28.92142868,24.22857285,8.014285088,87.93901825
MOH-Akmeemana,28,1,26.56666756,29.12857056,24.60000038,4.328571796,84.79247284
MOH-Akmeemana,29,2,26.67797661,29.1428566,24.81428528,5.071428776,86.26361847
MOH-Akmeemana,30,1,27.0083313,29.55714226,24.95714188,10.01428699,85.62094879
MOH-Akmeemana,31,1,26.05922508,28.9285717,23.94285774,10.84285736,88.70558167
MOH-Akmeemana,32,1,26.48988152,29.04285812,24.47857285,5.442856789,84.55019379
MOH-Akmeemana,33,2,25.66607094,28.02142715,23.8928566,18.20000076,89.48444366
MOH-Akmeemana,34,1,25.88868904,28.2857151,23.9642849,15.01428699,87.54239655
MOH-Akmeemana,35,4,26.19047737,28.8928566,24.15714455,10.80000019,84.72303772
MOH-Akmeemana,36,3,26.32321548,28.73571396,24.49285698,11.90000057,86.27189636
MOH-Akmeemana,37,5,26.34136963,28.80714226,23.85000038,6.857143402,86.09455109
MOH-Akmeemana,38,0,25.96964455,28.4642849,23.69285774,7.871428967,86.94882965
MOH-Akmeemana,39,3,26.13333321,29.30714226,23.60000038,8.328572273,87.09920502
MOH-Akmeemana,40,5,26.58601189,29.59285545,24.12142944,3.757143021,84.57398224
MOH-Akmeemana,41,2,25.02737999,27.9285717,23.1785717,21.30000114,90.38867188
MOH-Akmeemana,42,2,25.8303566,28.33571434,23.87857056,8.271428108,87.29111481
MOH-Akmeemana,43,2,25.4598217,28.17142868,23.22142982,8.842856407,88.42649841
MOH-Akmeemana,44,7,25.52529716,28.44999886,23.0714283,8.857143402,89.34074402
MOH-Akmeemana,45,2,25.26041794,28.89999962,22.50714302,11.40000057,87.99239349
MOH-Akmeemana,46,2,25.60862923,29.94285774,22.89999962,9.442856789,89.20776367
MOH-Akmeemana,47,11,24.60089302,29.22857285,22.35000038,26.52857018,93.87532806
MOH-Akmeemana,48,6,25.20029831,28.27142715,23.1785717,9.271429062,87.6229248
MOH-Akmeemana,49,4,25.92767906,29.94285774,23.2142849,5.085713863,83.7158432
MOH-Akmeemana,50,2,25.50476074,29.74285698,22.60000038,9.842857361,88.93965912
MOH-Akmeemana,51,1,25.59434509,29.57857132,23.1071434,7.185714722,89.8103714
MOH-Akmeemana,52,0,25.32529831,30.25,21.81428528,3.571428537,84.75173187
MOH-Akmeemana,53,0,24.67291641,28.85000038,22.77499962,15.14999962,93.51108551
MOH-Akmeemana,54,7,24.43244,27.87857,22.23571,12.15714,91.88241
MOH-Akmeemana,55,9,24.87381,29.12143,22.32143,14.2,91.00558
MOH-Akmeemana,56,3,24.70357,28.92857,22.3,14.95714,91.07107
MOH-Akmeemana,57,6,24.30327,28.1,22.13571,9.414286,91.94976
MOH-Akmeemana,58,12,25.16846,30.02143,22.02143,8.114285,88.73208
MOH-Akmeemana,59,4,25.55149,31.21428,21.12857,1.314286,80.16444
MOH-Akmeemana,60,2,25.80387,31.78572,21.87143,1.614286,81.02533
MOH-Akmeemana,61,2,26.05268,32.07143,21.93571,1.571429,80.75566
MOH-Akmeemana,62,0,25.1497,30.26429,22.44286,12.5,90.15889
MOH-Akmeemana,63,5,25.80863,30.37857,22.23571,4.485714,84.13623
MOH-Akmeemana,64,1,25.70298,30.45,22.64286,6.742857,87.03634
MOH-Akmeemana,65,1,26.27113,32.17143,22.78572,9.414286,85.97865
MOH-Akmeemana,66,2,25.91339,30.54286,23.03572,5.900001,87.49268
MOH-Akmeemana,67,5,25.43631,29.64286,23.10714,15.62857,91.3242
MOH-Akmeemana,68,1,25.58482,28.90714,23.42857,11.64286,91.58783
MOH-Akmeemana,69,4,26.87887,30.57143,23.80714,1.8,84.82444
MOH-Akmeemana,70,2,26.52917,30.47857,23.65,7.400001,86.34389
MOH-Akmeemana,71,3,26.34375,30.00714,23.96428,8.985715,89.77399
MOH-Akmeemana,72,7,26.92708,30.34286,24.22143,5.771429,84.74891
MOH-Akmeemana,73,1,26.54911,29.75,24.26429,12.41429,86.68705
MOH-Akmeemana,74,5,26.79286,29.15,24.8,6.5,88.43372
MOH-Akmeemana,75,3,26.7122,29.45,24.5,9.042857,87.58912
MOH-Akmeemana,76,8,26.70655,29.65714,24.45714,7.271429,84.88383
MOH-Akmeemana,77,4,25.3869,28.18571,23.59286,17.68571,91.36335
MOH-Akmeemana,78,10,26.25566,29.07857,24.30714,6.385715,87.36876
MOH-Akmeemana,79,9,26.39851,29.19286,24.21428,5.614286,86.58717
MOH-Akmeemana,80,5,26.87113,29.47857,24.65,3.628571,83.81383
MOH-Akmeemana,81,4,26.61309,29.19286,24.08571,9.300001,84.29707
MOH-Akmeemana,82,1,25.13691,27.36429,23.58571,19.61429,92.12778
MOH-Akmeemana,83,7,25.90298,29.30714,23.57143,5.357143,86.38277
MOH-Akmeemana,84,4,25.86756,28.42857,23.92143,6.614285,87.77953
MOH-Akmeemana,85,2,26.04464,28.74286,24.18571,3.557143,84.22961
MOH-Akmeemana,86,1,25.87917,28.98571,23.38571,6.400001,85.72567
MOH-Akmeemana,87,4,26.34583,29.5,24.05714,1.828571,84.51722
MOH-Akmeemana,88,3,25.89524,28.63571,23.70714,9.542857,86.75816
MOH-Akmeemana,89,1,26.48839,29.46428,24.12143,2.171428,82.8387
MOH-Akmeemana,90,2,26.73006,29.78572,24.47857,4.942857,81.82057
MOH-Akmeemana,91,0,25.64345,28.82143,23.25714,9.014286,88.0779
MOH-Akmeemana,92,3,25.55595,28.51429,23.47857,14.72857,88.61947
MOH-Akmeemana,93,2,26.33185,30.07143,23.56429,4.142857,84.0055
MOH-Akmeemana,94,1,25.77678,29.60714,23.32143,9.3,86.07638
MOH-Akmeemana,95,3,24.87083,28.55,22.79286,18.11429,92.40587
MOH-Akmeemana,96,2,26.04584,29.46428,23.85,5.357143,85.30431
MOH-Akmeemana,97,1,26.74911,30.61429,23.76429,0.942857,79.91264
MOH-Akmeemana,98,1,25.90774,29.93571,22.98571,3.014286,83.00399
MOH-Akmeemana,99,2,24.98125,30.17143,22.56429,25.3,91.81002
MOH-Akmeemana,100,3,24.78274,28.92857,22.3,20.94286,91.31954
MOH-Akmeemana,101,3,24.44405,27.51429,22.42143,26.71428,89.25759
MOH-Akmeemana,102,5,25.0253,30.48571,22.07143,9.585714,88.55711
MOH-Akmeemana,103,6,24.92351,29.64286,22.07857,8.014285,88.96537
MOH-Akmeemana,104,9,24.8256,29.13571,22.18571,7.871429,90.44172
MOH-Akmeemana,105,8,25.31429,29.84286,22.10714,3.757143,86.19334
MOH-Akmeemana,106,6,25.77708,30,22.75,0.9,84.8123
MOH-Akurana,1,4,23.29285812,27.36428642,20.37857056,9.214285851,87.3854599
MOH-Akurana,2,1,22.64494133,26.5,19.69285774,5.614285946,86.4141922
MOH-Akurana,3,6,22.57232094,27.3571434,18.73571396,2.957142591,84.194664
MOH-Akurana,4,1,22.3175602,27.7142849,17.45714188,0.057142857,80.58171082
MOH-Akurana,5,3,23.31904793,27.75714302,19.80714226,4.814285755,84.48465729
MOH-Akurana,6,3,22.65416527,28.33571434,17.62142754,0.18571429,79.63939667
MOH-Akurana,7,5,24.00565529,29.0357151,19.80000114,0.742857158,79.05957031
MOH-Akurana,8,1,25.11428642,31.43571472,19.45714188,0.328571409,71.60140228
MOH-Akurana,9,0,24.56428528,30.44285774,19.6071434,0.685714304,73.11057281
MOH-Akurana,10,1,25.33094978,32.5,19.37857056,0.285714299,64.6223526
MOH-Akurana,11,0,25.98362923,33.1428566,19.47142982,0.271428585,64.56101227
MOH-Akurana,12,2,25.47559547,31.74285698,20.65714455,6.071428776,73.31420135
MOH-Akurana,13,3,25.32529831,31.0357151,20.98571396,4.685714245,78.51301575
MOH-Akurana,14,8,25.97738075,32.09285736,21.37857056,2.314285755,77.95451355
MOH-Akurana,15,3,25.57857132,31.41428566,20.98571396,7.799999714,76.01926422
MOH-Akurana,16,2,25.55208206,30.69999886,21.61428642,2.757142782,81.85991669
MOH-Akurana,17,3,26.83660698,33.5357132,22.12142944,2.500000238,75.54387665
MOH-Akurana,18,0,25.88690376,31.0357151,22.1785717,7.471428394,84.17951202
MOH-Akurana,19,3,25.09494209,29.80000114,22.33571434,22.41428566,86.82242584
MOH-Akurana,20,1,23.9866066,27.5,21.84285545,18.51428604,90.61843109
MOH-Akurana,21,0,22.84136963,24.80000114,21.87142944,26.25714111,96.26820374
MOH-Akurana,22,1,24.00059509,26.49285698,22.2857151,11.21428585,91.38136292
MOH-Akurana,23,3,23.81071472,27.1071434,21.14999962,2.685714245,89.6419754
MOH-Akurana,24,2,23.67261887,26.54285812,21.68571472,3.985714197,89.1961441
MOH-Akurana,25,1,23.06309319,26.19999886,21.39999962,7.557143211,91.13871002
MOH-Akurana,26,3,23.03422737,26,20.99285698,8.17142868,89.82380676
MOH-Akurana,27,2,23.41190529,26.1785717,21.44285774,5.714285851,90.0452652
MOH-Akurana,28,3,23.12797737,25.68571472,21.33571434,6.17142868,89.86623383
MOH-Akurana,29,2,23.2008934,25.8928566,21.52857018,10.12857151,89.45493317
MOH-Akurana,30,5,23.89494133,27.00714302,21.6428566,4.857142925,86.22607422
MOH-Akurana,31,3,23.33333206,26.02142715,21.6071434,8.04285717,88.9311676
MOH-Akurana,32,2,23.21577263,26.3571434,20.87857056,5.314285755,88.26173401
MOH-Akurana,33,0,23.02053642,26.13571358,21,16.74285698,92.44580078
MOH-Akurana,34,1,23.00119019,26.19285774,20.86428642,5.342857361,88.9230957
MOH-Akurana,35,3,22.94017982,25.90714455,21.02142715,5.228571892,88.27826691
MOH-Akurana,36,1,22.7098217,25.15714073,21.1071434,7.700000286,92.21263123
MOH-Akurana,37,2,23.17112923,26.2142849,21.22142982,4.04285717,90.47459412
MOH-Akurana,38,3,22.87380981,25.92142868,20.51428604,6.114285469,89.02703094
MOH-Akurana,39,4,23.33749771,27.25,20.90714455,5.542857647,87.86415863
MOH-Akurana,40,3,23.43214226,27.61428642,20.44999886,9.971428871,87.79880524
MOH-Akurana,41,1,22.20416641,25.09285545,20.65714455,14.31428528,93.10633087
MOH-Akurana,42,5,22.53273964,25.77857018,20.3571434,6.714286327,91.03322601
MOH-Akurana,43,1,22.54404831,25.94999886,20.6071434,10.68571472,92.41322327
MOH-Akurana,44,2,22.67916679,26.7142849,20.42142868,20.1428566,91.17541504
MOH-Akurana,45,2,22.75297546,26.81428528,19.80714226,16.79999924,87.47613525
MOH-Akurana,46,0,23.01994133,27.59285545,20.17142868,13.91428566,88.71689606
MOH-Akurana,47,2,22.76964188,27.30714226,20.26428604,21.78571701,91.16080475
MOH-Akurana,48,1,21.47589302,23.48571396,20.33571434,43.61428452,94.45684814
MOH-Akurana,49,2,23.14880943,27.98571396,19.29285812,1.028571486,81.8038559
MOH-Akurana,50,0,22.62738037,27.15714455,19.80714417,6.885714531,88.23862457
MOH-Akurana,51,2,22.29642868,25.65714455,20.27857018,7.528571129,91.81333923
MOH-Akurana,52,1,22.49077415,27.41428566,18.67142868,5.471428871,82.32428741
MOH-Akurana,53,1,22.80312538,26.39999962,20.14999962,6.099999905,90.52807617
MOH-Akurana,54,0,22.20536,26.62857,18.85,1.742857,82.76048
MOH-Akurana,55,0,22.63095,26.33571,20.02143,21.32857,87.77307
MOH-Akurana,56,6,22.30238,25.30714,20.47143,16.01429,90.45564
MOH-Akurana,57,2,22.39286,27.50714,19.18571,3.542857,85.07946
MOH-Akurana,58,1,22.8628,28.35714,18.92143,2.185714,82.93263
MOH-Akurana,59,3,22.24494,28.57857,16.95714,0.242857,79.66521
MOH-Akurana,60,3,23.09226,30.57143,16.94286,0.142857,73.60148
MOH-Akurana,61,2,23.93423,31.11429,18.25,0.271429,72.15465
MOH-Akurana,62,4,23.59048,28.87857,20.27857,2.228571,84.49601
MOH-Akurana,63,2,23.3756,29.68571,18.00714,6.185714,70.80888
MOH-Akurana,64,1,23.5503,28.85714,20,6.042857,84.35951
MOH-Akurana,65,3,24.1494,30.3,20.22143,6.571429,83.21144
MOH-Akurana,66,1,24.43244,30.08571,20.76429,1.728571,79.05523
MOH-Akurana,67,1,23.06369,28.04286,20.49286,18.57143,89.48681
MOH-Akurana,68,1,23.35923,27.87143,20.87143,8.014286,88.15948
MOH-Akurana,69,2,23.95417,28.54286,21.17857,3.014286,85.4112
MOH-Akurana,70,5,23.58125,28.54286,21.2,12.01429,87.4587
MOH-Akurana,71,2,23.92262,28.82143,21.11429,5.142857,87.11018
MOH-Akurana,72,3,24.0625,28.42857,21.20714,4.114286,85.43357
MOH-Akurana,73,3,23.40149,26.80714,21.5,8.028571,90.97741
MOH-Akurana,74,2,23.40833,26.44286,21.70714,6.728571,92.86304
MOH-Akurana,75,4,23.26518,26.15,21.70714,13.21429,92.61232
MOH-Akurana,76,2,23.60298,27.12857,21.30714,5.5,85.21705
MOH-Akurana,77,2,22.17202,24.97143,20.79286,15.77143,93.90911
MOH-Akurana,78,2,23.09286,25.69286,21.59286,6.642857,90.60345
MOH-Akurana,79,6,23.37589,26.51429,21.35,4.8,87.20093
MOH-Akurana,80,2,23.68155,26.70714,21.62857,5.4,85.83561
MOH-Akurana,81,5,23.25,26.5,21.23571,7.885714,89.55699
MOH-Akurana,82,3,21.92798,24.39286,20.76429,22.3,94.76817
MOH-Akurana,83,4,22.69613,26.12143,20.67857,9.2,87.80675
MOH-Akurana,84,4,23.04018,26.57143,21.11429,5.728571,88.86046
MOH-Akurana,85,3,22.78274,26.25714,20.40714,3.628571,85.67924
MOH-Akurana,86,3,22.29077,25.24286,20.41429,6.014286,89.6339
MOH-Akurana,87,2,23.70952,28.16429,20.70714,1.2,82.31709
MOH-Akurana,88,4,22.74553,26.07143,20.61429,6.757142,90.06588
MOH-Akurana,89,2,23.22262,27.25,20.79286,9.342857,86.21885
MOH-Akurana,90,2,23.20595,27,20.94286,5.714286,85.65224
MOH-Akurana,91,2,22.74256,26.02857,20.75,7.014286,89.46854
MOH-Akurana,92,1,22.52946,25.84286,20.92857,11.24286,91.26641
MOH-Akurana,93,0,23.31071,27.67857,20.57857,4.771429,82.84657
MOH-Akurana,94,0,23.23571,28.6,20.23571,9.857142,85.34026
MOH-Akurana,95,2,22.29286,26.1,20.42857,34.21429,94.18081
MOH-Akurana,96,0,22.30803,25.01429,20.54286,5.357143,91.07823
MOH-Akurana,97,2,23.73482,28.32143,20.42857,1.3,82.21472
MOH-Akurana,98,2,22.40327,27.07857,19.74286,8.1,89.29742
MOH-Akurana,99,2,22.55446,26.90714,20.07143,16.51429,90.18316
MOH-Akurana,100,3,22.25149,26.17857,20.02143,25.71428,92.93512
MOH-Akurana,101,3,21.24494,23.96428,19.03572,72.57143,90.16073
MOH-Akurana,102,1,22.96399,28.06429,19.39286,2.157143,84.80665
MOH-Akurana,103,2,22.56101,26.82857,20,7.385715,87.48743
MOH-Akurana,104,0,22.60089,26.69286,19.74286,2.5,85.71107
MOH-Akurana,105,1,22.54554,27.23571,18.8,1.171429,82.15846
MOH-Akurana,106,1,22.48333,26.25,20.2,20.6,90.08862
MOH-Akuressa,1,1,25.21696281,29.84285545,22.52142715,15.9285717,90.11592102
MOH-Akuressa,2,2,25.06875038,28.7857151,22.16428566,7.599999905,86.39818573
MOH-Akuressa,3,2,25.15267944,30.17142868,21.13571358,3.542857409,84.34046173
MOH-Akuressa,4,6,26.10624886,31.56428528,22.08571434,0.657142818,77.91846466
MOH-Akuressa,5,1,25.91696358,31.44999886,22.51428604,6.799999714,86.32849121
MOH-Akuressa,6,4,26.36726189,32.2142868,21.25714302,0.699999988,74.53554535
MOH-Akuressa,7,1,27.58006096,33.60000229,22.56428528,3.000000238,73.76648712
MOH-Akuressa,8,3,28.01755905,34.15000153,23.77857018,2.028571367,73.21915436
MOH-Akuressa,9,1,28.01666641,34.67142868,23.25714302,1.657142878,70.130867
MOH-Akuressa,10,3,27.01011848,33,22.62857056,0.971428573,78.53334808
MOH-Akuressa,11,1,27.49791527,33.68571472,22.8571434,1.17142868,75.29424286
MOH-Akuressa,12,1,27.45476151,34.05714417,23.59285545,6.242857456,77.00163269
MOH-Akuressa,13,0,27.06547737,32.17856979,23.60000038,7.700000286,83.46739197
MOH-Akuressa,14,1,27.17202377,31.74285698,23.81428528,5.114285469,85.43933868
MOH-Akuressa,15,0,27.17291832,32.37857056,23.73571396,10.94285774,82.06894684
MOH-Akuressa,16,1,27.31398964,31.41428566,23.9285717,5.799999714,85.46108246
MOH-Akuressa,17,0,27.62321472,32,24.26428604,6.242857456,85.72260284
MOH-Akuressa,18,2,27.69821358,32.04999924,24.48571396,7.328571796,87.34081268
MOH-Akuressa,19,0,27.11041641,31.12142944,24.37857056,14.98571491,89.26624298
MOH-Akuressa,20,4,26.23095131,29.80000114,23.8214283,21.19999886,91.11763763
MOH-Akuressa,21,1,26.10893059,28.6785717,24.33571434,25.15714455,90.11671448
MOH-Akuressa,22,2,26.4285717,29.0714283,24.36428642,19.9285717,89.29729462
MOH-Akuressa,23,0,26.33749962,29.18571472,23.87857056,7.428571224,87.48413849
MOH-Akuressa,24,0,26.84255981,29.5357151,24.39999962,4.814285755,85.01235199
MOH-Akuressa,25,0,26.10148811,29.34285545,23.79285812,10.4285717,87.65644073
MOH-Akuressa,26,2,26.08333397,29.19285774,23.76428604,7.085715294,87.94809723
MOH-Akuressa,27,3,26.18571281,29.36428642,23.8214283,6.714286327,88.09422302
MOH-Akuressa,28,5,26.42618942,29.73571396,24.06428528,3.371428251,85.22540283
MOH-Akuressa,29,4,26.55059433,29.72142982,24.27857018,4.385714531,85.99726105
MOH-Akuressa,30,3,26.85416794,30.05000114,24.54285812,4.757143497,85.71825409
MOH-Akuressa,31,2,25.99940491,29.49285698,23.59285545,9.328572273,88.33434296
MOH-Akuressa,32,3,26.39464188,29.56428719,24.09285545,5.685714245,84.63612366
MOH-Akuressa,33,4,25.58422661,28.5714283,23.5357151,14.74285698,89.78077698
MOH-Akuressa,34,0,25.65714455,28.64999962,23.37857056,13.41428566,88.39019775
MOH-Akuressa,35,2,25.99791527,29.41428566,23.6071434,6.95714283,85.41233826
MOH-Akuressa,36,2,26.09255981,29.22142982,24,11.54285622,86.90879059
MOH-Akuressa,37,1,26.16934586,29.15714455,23.43571472,5.071427822,86.45587158
MOH-Akuressa,38,1,25.70803642,28.82857132,23.37857056,7.585714817,87.7958374
MOH-Akuressa,39,4,26.01666641,29.66428566,23.45714188,7.471428394,87.30213165
MOH-Akuressa,40,4,26.38749886,29.95714188,23.70714188,4.67142868,85.69783783
MOH-Akuressa,41,3,24.94047546,28.22142982,22.95714188,16.04285812,90.07176208
MOH-Akuressa,42,2,25.56607246,28.64999962,23.26428604,8.5,88.31554413
MOH-Akuressa,43,1,25.35446358,28.60000038,22.85000038,9.842856407,88.59427643
MOH-Akuressa,44,1,25.41309547,29.06428528,22.62142944,9.728570938,89.81021881
MOH-Akuressa,45,0,25.20773697,29.1428566,22.0357151,6.771429539,88.29817963
MOH-Akuressa,46,0,25.49702263,30.23571396,22.54285812,8.91428566,89.7477951
MOH-Akuressa,47,1,24.51607132,29.61428642,22.0714283,23.88571548,94.11297607
MOH-Akuressa,48,2,25.06488037,28.57857132,22.97142982,8.842857361,87.65642548
MOH-Akuressa,49,0,25.76368904,30.79285812,22.66428566,2.714285612,84.21268463
MOH-Akuressa,50,0,25.36547661,30.1428566,22.33571434,7.557143211,89.99980164
MOH-Akuressa,51,6,25.58690453,30.1071434,22.95714188,7.571428776,89.9174118
MOH-Akuressa,52,3,25.10535812,31.07857132,21.2142849,4.571428776,85.62117767
MOH-Akuressa,53,0,24.7260437,29.54999924,22.35000038,10.69999981,93.36523438
MOH-Akuressa,54,17,24.18303,28.28572,21.79286,12.65714,92.7534
MOH-Akuressa,55,3,24.68363,29.41429,22.13571,16.47143,92.11706
MOH-Akuressa,56,1,24.7128,29.27857,22.16429,15.2,90.63379
MOH-Akuressa,57,1,24.26756,28.35,21.85714,10.12857,91.71188
MOH-Akuressa,58,6,25.30744,31.11429,21.59286,5.785714,86.57885
MOH-Akuressa,59,2,25.57857,32.22143,20.52143,1.385714,77.82497
MOH-Akuressa,60,1,25.94107,32.72143,21.49286,1.942857,78.96597
MOH-Akuressa,61,1,26.35893,33.43571,21.52857,2.185714,78.25587
MOH-Akuressa,62,1,25.14821,30.69286,22.37143,11,89.88931
MOH-Akuressa,63,4,25.74434,31.02857,21.65714,4.185714,83.12817
MOH-Akuressa,64,1,25.64167,30.62857,22.38571,4.514286,87.15249
MOH-Akuressa,65,2,26.1247,32.40714,22.52143,5.485714,86.35703
MOH-Akuressa,66,4,25.72381,31.12857,22.55,6.557143,88.56855
MOH-Akuressa,67,2,25.27708,30.18571,22.8,17.41429,91.95664
MOH-Akuressa,68,0,25.45923,29.6,22.99286,9.928572,91.4858
MOH-Akuressa,69,4,26.73006,31.48571,23.51429,2.371429,85.80659
MOH-Akuressa,70,3,26.28304,31.09286,23.12857,5.928571,87.80294
MOH-Akuressa,71,4,26.02946,30.40714,23.45,10.2,90.93514
MOH-Akuressa,72,3,26.7875,31,23.97143,4.9,84.88615
MOH-Akuressa,73,5,26.47262,30.39286,23.98571,8.785714,86.17163
MOH-Akuressa,74,6,26.4381,29.49286,24.23571,5.571429,89.54358
MOH-Akuressa,75,0,26.52232,29.87143,24.12143,7.185714,88.01998
MOH-Akuressa,76,6,26.52351,30.33571,23.95714,5.142857,84.93663
MOH-Akuressa,77,3,25.0756,28.42143,23.06429,14.95714,92.249
MOH-Akuressa,78,3,26.0506,29.66429,23.73571,3.528571,87.32679
MOH-Akuressa,79,2,26.23333,29.77857,23.65,5.142857,86.58201
MOH-Akuressa,80,6,26.67619,29.99286,23.87143,3.657143,84.13035
MOH-Akuressa,81,0,26.5497,29.62143,23.83571,4.471429,83.38045
MOH-Akuressa,82,1,24.84018,27.55714,23.18571,12.8,92.83517
MOH-Akuressa,83,2,25.92262,29.86429,23.41429,2.657143,84.9663
MOH-Akuressa,84,6,25.9881,29.13571,23.75714,3.7,86.01329
MOH-Akuressa,85,0,25.86012,29.4,23.40714,2.657143,84.27666
MOH-Akuressa,86,2,25.70119,29.56429,22.86429,5.314285,85.57467
MOH-Akuressa,87,0,26.34226,30.69286,23.47143,0.7,83.36494
MOH-Akuressa,88,3,25.8006,29.49286,23.16429,8.128572,86.48662
MOH-Akuressa,89,1,26.34911,30.50714,23.49286,2.571428,82.99343
MOH-Akuressa,90,0,26.66429,30.59286,23.92143,3.9,81.45036
MOH-Akuressa,91,3,25.60417,29.57143,22.98571,4.828571,87.16113
MOH-Akuressa,92,1,25.23274,29.01429,22.92857,11.02857,89.47205
MOH-Akuressa,93,1,26.29256,30.91429,23.12857,3.371429,83.64223
MOH-Akuressa,94,0,25.49583,30.43571,22.70714,16.77143,87.68474
MOH-Akuressa,95,2,24.77262,29.22857,22.61429,20.05714,92.67059
MOH-Akuressa,96,0,25.80952,30.08571,23.10714,3.785714,85.4961
MOH-Akuressa,97,0,26.53839,31.42857,22.93571,1.157143,80.9054
MOH-Akuressa,98,2,25.69494,30.71428,22.65714,3.757143,84.86877
MOH-Akuressa,99,0,24.76071,30.62143,22.4,22.14286,92.84423
MOH-Akuressa,100,1,24.6369,29.22857,21.97857,20.18571,91.85399
MOH-Akuressa,101,2,24.30566,27.81429,22.07857,24.05714,89.70567
MOH-Akuressa,102,4,24.93214,30.63571,21.70714,6.342857,88.66183
MOH-Akuressa,103,4,24.85417,29.88571,21.73571,7.514286,88.72856
