Province,District,moh_area,week,cases,avg_temperature_2m_mean,avg_temperature_2m_max,avg_temperature_2m_min,avg_precipitation_sum,avg_relative_humidity_2m_mean
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,22,1,29.29559517,33.64678574,26.01821518,2.32857132,78.55438232
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,23,2,29.13249779,33.58250046,26.08964348,1.814285636,73.77166748
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,24,1,29.91494179,34.8110733,26.17535591,0.7857142687,69.0570755
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,25,2,30.04916382,35.18250275,26.43964195,2.599999905,65.96628571
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,26,3,29.91821289,35.15392685,26.15392876,0.7142857313,66.86226654
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,27,3,29.26106834,34.14678574,26.08964348,3.828571558,73.53931427
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,28,1,29.1854744,33.5610733,25.74678421,2.128571272,72.75254822
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,29,1,30.80333328,36.22536087,26.25392723,0.01428571437,59.38616943
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,30,1,30.84261703,36.31821442,26.56106949,1.299999952,63.15167618
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,31,0,29.57982063,33.87535858,26.41107178,2.04285717,69.94876099
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,32,0,28.12892723,32.05392838,25.17535591,3,80.01210022
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,33,1,28.1051178,31.94678688,25.26821518,6.900000095,78.41353607
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,34,2,28.4438076,32.56821442,25.52535629,2.657142878,73.91538239
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,35,2,29.08993912,34.82535934,25.71821404,3.028571606,68.27617645
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,36,1,29.47327232,34.73250198,25.62535477,2.214285612,68.74147034
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,37,0,30.15749741,35.83964157,26.22535706,2.571428537,66.18544006
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,38,1,29.65958214,34.9539299,25.26107216,1.128571391,66.6599884
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,39,0,29.15392876,34.00392914,25.53249931,3.842856884,72.50933075
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,40,0,28.50928688,32.8467865,25.46107101,3.828571796,75.56310272
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,41,0,26.15869141,29.51107216,24.12535477,14.38571358,88.01964569
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,42,0,27.03845024,30.66821289,24.23964119,5.37142849,85.11707306
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,43,0,26.50541496,30.23964119,23.94678688,14.97142887,87.44147491
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,44,0,26.29559326,29.89678574,23.82535744,13.71428585,88.44581604
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,45,2,26.26940346,29.79678535,23.68249893,6.085714817,84.53487396
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,46,0,26.66821289,29.68964195,24.01821518,7.414286137,85.2657547
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,47,0,25.85898399,28.91107178,23.53964233,15.17142963,87.86504364
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,48,0,25.72297478,28.31821251,23.58250046,39.1428566,86.19852448
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,49,0,26.43725967,29.17535591,23.68964195,0.5857143402,83.31937408
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,50,2,25.9354744,28.85392761,23.81821251,9.500000954,85.88321686
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,51,0,25.87505722,29.08964348,23.56106949,17,89.42692566
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,52,3,25.81583214,28.88964272,23.11107063,2.700000286,86.58703613
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,53,1,25.1564579,27.23249817,23.90749931,30.85000038,91.63192749
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,54,1,25.48131,27.86821,23.26107,8.185715,80.71088
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,55,4,25.02803,27.03964,23.47536,23.02857,90.4492
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,56,4,25.26822,27.19679,23.86107,21.77143,87.96973
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,57,3,25.60274,27.8825,23.61107,5.942857,81.60535
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,58,0,25.9825,28.51822,23.70393,4.457143,83.53462
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,59,3,26.45333,29.18964,23.5825,0.614286,75.71868
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,60,3,26.59024,29.88964,23.01107,0.614286,75.27142
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,61,2,27.25274,30.17536,23.85393,2.2,73.52184
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,62,0,26.1328,29.0825,23.85393,23.3,85.7802
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,63,1,26.12357,29.51822,23.00393,7.828571,81.94398
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,64,0,27.18458,30.07536,24.09678,3.814286,82.65665
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,65,2,27.9444,30.99678,24.85393,2.042857,79.45581
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,66,2,27.12952,30.72536,23.83964,3.985714,81.60696
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,67,0,26.77655,30.76107,24.0825,13.48571,84.84489
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,68,0,27.69024,31.6325,24.42536,4.328572,81.65367
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,69,0,28.0697,32.34679,24.76107,3.685714,81.98486
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,70,0,27.49321,31.66107,24.66107,5.614285,83.69712
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,71,3,27.53041,31.37536,24.63964,5.557143,84.50782
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,72,2,28.45482,32.2325,24.91107,1.3,80.81449
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,73,0,28.1453,31.96821,25.14679,6.7,81.79539
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,74,0,28.88161,32.37536,25.71107,1.2,78.11031
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,75,1,29.31672,33.41822,25.69679,1.728572,74.72039
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,76,0,28.80541,33.1325,25.11821,1.9,76.17207
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,77,0,28.68756,32.45393,25.81821,2.142857,71.82533
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,78,0,28.88845,33.02536,25.09678,0.942857,75.67065
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,79,0,28.99143,33.06821,25.28964,2.071429,74.99824
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,80,1,29.26613,34.18964,25.39679,1.671429,71.13429
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,81,0,29.44321,34.11107,25.46107,1.414286,70.6586
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,82,1,29.10601,33.4825,25.4825,1.257143,68.44982
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,83,2,29.87922,35.06821,25.81107,0.571429,61.91743
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,84,0,28.45155,32.55393,25.36821,5.385715,76.74851
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,85,0,28.84708,33.14679,25.11821,0.9,69.02049
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,86,1,29.70333,35.20393,25.08964,1.642857,60.90829
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,87,1,29.38785,34.55393,25.36107,1.042857,69.35466
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,88,0,29.82863,34.80393,25.67536,4.728571,65.49644
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,89,0,29.01642,34.09679,24.96821,4.171428,72.17688
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,90,4,28.82476,33.47536,25.37536,4.128572,71.78515
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,91,0,28.91851,33.52536,25.47536,4.242857,70.60598
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,92,0,29.23845,35.04679,25.4825,3.485714,66.8517
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,93,3,28.26286,33.10393,24.82536,8.371428,74.85046
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,94,3,27.87744,32.07536,24.48964,2.357143,76.72398
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,95,4,26.73458,30.37535,24.2325,20.52857,84.63004
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,96,0,27.77863,31.94679,24.32536,1.657143,75.94282
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,97,0,28.10452,31.89679,24.26822,0.357143,77.55509
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,98,0,26.89798,31.38964,24.16107,10.48571,81.68463
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,99,0,25.45929,29.27536,23.4325,23.3,88.74162
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,100,1,25.52417,28.20393,23.46107,32.58572,88.45492
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,101,0,25.51702,28.57536,23.11821,20.77143,86.65926
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,102,0,25.72655,28.95393,23.51107,8.157144,86.51958
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,103,1,25.09649,27.87536,22.99678,9.871428,88.38897
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,104,1,25.35184,27.28964,23.3825,9.885714,85.85801
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,105,0,25.49411,28.02536,23.20393,2.028571,83.63441
Eastern Province,Kalmunai RDHS,MOH-Akkaraipathu,106,1,25.0825,28.9825,23.0325,15.3,90.31239
Southern Province,Galle RDHS,MOH-Akmeemana,1,0,25.22619247,29.4285717,22.6428566,19.74285698,90.63014984
Southern Province,Galle RDHS,MOH-Akmeemana,2,8,25.14494133,28.6428566,22.47857285,8.357142448,87.73277283
Southern Province,Galle RDHS,MOH-Akmeemana,3,14,25.21011925,29.92142868,21.49285698,2.12857151,84.12532043
Southern Province,Galle RDHS,MOH-Akmeemana,4,11,25.90565491,30.85000038,22.19285774,1.199999928,80.53032684
Southern Province,Galle RDHS,MOH-Akmeemana,5,7,26.00625038,30.90714455,22.92142868,3.971428394,86.70359802
Southern Province,Galle RDHS,MOH-Akmeemana,6,11,26.35535812,31.97142982,21.77142715,0.9999999404,76.78746033
Southern Province,Galle RDHS,MOH-Akmeemana,7,2,26.88422585,32.95000076,22.93571472,4.057142735,79.49028778
Southern Province,Galle RDHS,MOH-Akmeemana,8,9,27.58511925,33.20714569,23.74285698,2.814285755,76.72267151
Southern Province,Galle RDHS,MOH-Akmeemana,9,2,27.62440491,33.64999771,23.47142982,1.885714412,75.26922607
Southern Province,Galle RDHS,MOH-Akmeemana,10,5,26.8526783,31.81428528,23.08571434,1.971428633,80.52467346
Southern Province,Galle RDHS,MOH-Akmeemana,11,6,27.37202454,32.70000076,23.27142715,1.41428566,76.50239563
Southern Province,Galle RDHS,MOH-Akmeemana,12,3,27.19851303,33.15000153,23.64999962,6.942857265,78.84508514
Southern Province,Galle RDHS,MOH-Akmeemana,13,0,27.10505867,31.69285774,23.87142944,6.571428776,83.42035675
Southern Province,Galle RDHS,MOH-Akmeemana,14,1,27.0982151,31.01428604,24.20714188,5.214285851,85.99178314
Southern Province,Galle RDHS,MOH-Akmeemana,15,1,27.11190605,32.1071434,23.83571434,12.09999943,82.83673859
Southern Province,Galle RDHS,MOH-Akmeemana,16,2,27.35357285,31.02857018,24.23571396,6.157142639,85.66230011
Southern Province,Galle RDHS,MOH-Akmeemana,17,2,27.59255981,31.34285545,24.5714283,7.028571129,86.41588593
Southern Province,Galle RDHS,MOH-Akmeemana,18,1,27.62172508,31.2142849,24.8214283,6.985714436,87.88366699
Southern Province,Galle RDHS,MOH-Akmeemana,19,3,27.11636734,30.49285698,24.55714226,12.80000019,89.40661621
Southern Province,Galle RDHS,MOH-Akmeemana,20,3,26.31339073,29.38571358,24.18571472,20.84285545,90.71030426
Southern Province,Galle RDHS,MOH-Akmeemana,21,1,26.40208244,28.6071434,24.63571358,30.58571243,89.17488098
Southern Province,Galle RDHS,MOH-Akmeemana,22,1,26.49583435,28.77142715,24.51428604,27.61428642,89.49326324
Southern Province,Galle RDHS,MOH-Akmeemana,23,3,26.54523849,28.97142982,24.3928566,7.900000572,86.65027618
Southern Province,Galle RDHS,MOH-Akmeemana,24,2,27.00714302,29.29285812,24.9285717,5.557143211,84.53157806
Southern Province,Galle RDHS,MOH-Akmeemana,25,3,26.30000114,29.08571434,24.29999924,11.81428528,87.42456055
Southern Province,Galle RDHS,MOH-Akmeemana,26,4,26.25148582,28.84285545,24.20000076,7.885714531,87.46370697
Southern Province,Galle RDHS,MOH-Akmeemana,27,4,26.29107285,28.92142868,24.22857285,8.014285088,87.93901825
Southern Province,Galle RDHS,MOH-Akmeemana,28,1,26.56666756,29.12857056,24.60000038,4.328571796,84.79247284
Southern Province,Galle RDHS,MOH-Akmeemana,29,2,26.67797661,29.1428566,24.81428528,5.071428776,86.26361847
Southern Province,Galle RDHS,MOH-Akmeemana,30,1,27.0083313,29.55714226,24.95714188,10.01428699,85.62094879
Southern Province,Galle RDHS,MOH-Akmeemana,31,1,26.05922508,28.9285717,23.94285774,10.84285736,88.70558167
Southern Province,Galle RDHS,MOH-Akmeemana,32,1,26.48988152,29.04285812,24.47857285,5.442856789,84.55019379
Southern Province,Galle RDHS,MOH-Akmeemana,33,2,25.66607094,28.02142715,23.8928566,18.20000076,89.48444366
Southern Province,Galle RDHS,MOH-Akmeemana,34,1,25.88868904,28.2857151,23.9642849,15.01428699,87.54239655
Southern Province,Galle RDHS,MOH-Akmeemana,35,4,26.19047737,28.8928566,24.15714455,10.80000019,84.72303772
Southern Province,Galle RDHS,MOH-Akmeemana,36,3,26.32321548,28.73571396,24.49285698,11.90000057,86.27189636
Southern Province,Galle RDHS,MOH-Akmeemana,37,5,26.34136963,28.80714226,23.85000038,6.857143402,86.09455109
Southern Province,Galle RDHS,MOH-Akmeemana,38,0,25.96964455,28.4642849,23.69285774,7.871428967,86.94882965
Southern Province,Galle RDHS,MOH-Akmeemana,39,3,26.13333321,29.30714226,23.60000038,8.328572273,87.09920502
Southern Province,Galle RDHS,MOH-Akmeemana,40,5,26.58601189,29.59285545,24.12142944,3.757143021,84.57398224
Southern Province,Galle RDHS,MOH-Akmeemana,41,2,25.02737999,27.9285717,23.1785717,21.30000114,90.38867188
Southern Province,Galle RDHS,MOH-Akmeemana,42,2,25.8303566,28.33571434,23.87857056,8.271428108,87.29111481
Southern Province,Galle RDHS,MOH-Akmeemana,43,2,25.4598217,28.17142868,23.22142982,8.842856407,88.42649841
Southern Province,Galle RDHS,MOH-Akmeemana,44,7,25.52529716,28.44999886,23.0714283,8.857143402,89.34074402
Southern Province,Galle RDHS,MOH-Akmeemana,45,2,25.26041794,28.89999962,22.50714302,11.40000057,87.99239349
Southern Province,Galle RDHS,MOH-Akmeemana,46,2,25.60862923,29.94285774,22.89999962,9.442856789,89.20776367
Southern Province,Galle RDHS,MOH-Akmeemana,47,11,24.60089302,29.22857285,22.35000038,26.52857018,93.87532806
Southern Province,Galle RDHS,MOH-Akmeemana,48,6,25.20029831,28.27142715,23.1785717,9.271429062,87.6229248
Southern Province,Galle RDHS,MOH-Akmeemana,49,4,25.92767906,29.94285774,23.2142849,5.085713863,83.7158432
Southern Province,Galle RDHS,MOH-Akmeemana,50,2,25.50476074,29.74285698,22.60000038,9.842857361,88.93965912
Southern Province,Galle RDHS,MOH-Akmeemana,51,1,25.59434509,29.57857132,23.1071434,7.185714722,89.8103714
Southern Province,Galle RDHS,MOH-Akmeemana,52,0,25.32529831,30.25,21.81428528,3.571428537,84.75173187
Southern Province,Galle RDHS,MOH-Akmeemana,53,0,24.67291641,28.85000038,22.77499962,15.14999962,93.51108551
Southern Province,Galle RDHS,MOH-Akmeemana,54,7,24.43244,27.87857,22.23571,12.15714,91.88241
Southern Province,Galle RDHS,MOH-Akmeemana,55,9,24.87381,29.12143,22.32143,14.2,91.00558
Southern Province,Galle RDHS,MOH-Akmeemana,56,3,24.70357,28.92857,22.3,14.95714,91.07107
Southern Province,Galle RDHS,MOH-Akmeemana,57,6,24.30327,28.1,22.13571,9.414286,91.94976
Southern Province,Galle RDHS,MOH-Akmeemana,58,12,25.16846,30.02143,22.02143,8.114285,88.73208
Southern Province,Galle RDHS,MOH-Akmeemana,59,4,25.55149,31.21428,21.12857,1.314286,80.16444
Southern Province,Galle RDHS,MOH-Akmeemana,60,2,25.80387,31.78572,21.87143,1.614286,81.02533
Southern Province,Galle RDHS,MOH-Akmeemana,61,2,26.05268,32.07143,21.93571,1.571429,80.75566
Southern Province,Galle RDHS,MOH-Akmeemana,62,0,25.1497,30.26429,22.44286,12.5,90.15889
Southern Province,Galle RDHS,MOH-Akmeemana,63,5,25.80863,30.37857,22.23571,4.485714,84.13623
Southern Province,Galle RDHS,MOH-Akmeemana,64,1,25.70298,30.45,22.64286,6.742857,87.03634
Southern Province,Galle RDHS,MOH-Akmeemana,65,1,26.27113,32.17143,22.78572,9.414286,85.97865
Southern Province,Galle RDHS,MOH-Akmeemana,66,2,25.91339,30.54286,23.03572,5.900001,87.49268
Southern Province,Galle RDHS,MOH-Akmeemana,67,5,25.43631,29.64286,23.10714,15.62857,91.3242
Southern Province,Galle RDHS,MOH-Akmeemana,68,1,25.58482,28.90714,23.42857,11.64286,91.58783
Southern Province,Galle RDHS,MOH-Akmeemana,69,4,26.87887,30.57143,23.80714,1.8,84.82444
Southern Province,Galle RDHS,MOH-Akmeemana,70,2,26.52917,30.47857,23.65,7.400001,86.34389
Southern Province,Galle RDHS,MOH-Akmeemana,71,3,26.34375,30.00714,23.96428,8.985715,89.77399
Southern Province,Galle RDHS,MOH-Akmeemana,72,7,26.92708,30.34286,24.22143,5.771429,84.74891
Southern Province,Galle RDHS,MOH-Akmeemana,73,1,26.54911,29.75,24.26429,12.41429,86.68705
Southern Province,Galle RDHS,MOH-Akmeemana,74,5,26.79286,29.15,24.8,6.5,88.43372
Southern Province,Galle RDHS,MOH-Akmeemana,75,3,26.7122,29.45,24.5,9.042857,87.58912
Southern Province,Galle RDHS,MOH-Akmeemana,76,8,26.70655,29.65714,24.45714,7.271429,84.88383
Southern Province,Galle RDHS,MOH-Akmeemana,77,4,25.3869,28.18571,23.59286,17.68571,91.36335
Southern Province,Galle RDHS,MOH-Akmeemana,78,10,26.25566,29.07857,24.30714,6.385715,87.36876
Southern Province,Galle RDHS,MOH-Akmeemana,79,9,26.39851,29.19286,24.21428,5.614286,86.58717
Southern Province,Galle RDHS,MOH-Akmeemana,80,5,26.87113,29.47857,24.65,3.628571,83.81383
Southern Province,Galle RDHS,MOH-Akmeemana,81,4,26.61309,29.19286,24.08571,9.300001,84.29707
Southern Province,Galle RDHS,MOH-Akmeemana,82,1,25.13691,27.36429,23.58571,19.61429,92.12778
Southern Province,Galle RDHS,MOH-Akmeemana,83,7,25.90298,29.30714,23.57143,5.357143,86.38277
Southern Province,Galle RDHS,MOH-Akmeemana,84,4,25.86756,28.42857,23.92143,6.614285,87.77953
Southern Province,Galle RDHS,MOH-Akmeemana,85,2,26.04464,28.74286,24.18571,3.557143,84.22961
Southern Province,Galle RDHS,MOH-Akmeemana,86,1,25.87917,28.98571,23.38571,6.400001,85.72567
Southern Province,Galle RDHS,MOH-Akmeemana,87,4,26.34583,29.5,24.05714,1.828571,84.51722
Southern Province,Galle RDHS,MOH-Akmeemana,88,3,25.89524,28.63571,23.70714,9.542857,86.75816
Southern Province,Galle RDHS,MOH-Akmeemana,89,1,26.48839,29.46428,24.12143,2.171428,82.8387
Southern Province,Galle RDHS,MOH-Akmeemana,90,2,26.73006,29.78572,24.47857,4.942857,81.82057
Southern Province,Galle RDHS,MOH-Akmeemana,91,0,25.64345,28.82143,23.25714,9.014286,88.0779
Southern Province,Galle RDHS,MOH-Akmeemana,92,3,25.55595,28.51429,23.47857,14.72857,88.61947
Southern Province,Galle RDHS,MOH-Akmeemana,93,2,26.33185,30.07143,23.56429,4.142857,84.0055
Southern Province,Galle RDHS,MOH-Akmeemana,94,1,25.77678,29.60714,23.32143,9.3,86.07638
Southern Province,Galle RDHS,MOH-Akmeemana,95,3,24.87083,28.55,22.79286,18.11429,92.40587
Southern Province,Galle RDHS,MOH-Akmeemana,96,2,26.04584,29.46428,23.85,5.357143,85.30431
Southern Province,Galle RDHS,MOH-Akmeemana,97,1,26.74911,30.61429,23.76429,0.942857,79.91264
Southern Province,Galle RDHS,MOH-Akmeemana,98,1,25.90774,29.93571,22.98571,3.014286,83.00399
Southern Province,Galle RDHS,MOH-Akmeemana,99,2,24.98125,30.17143,22.56429,25.3,91.81002
Southern Province,Galle RDHS,MOH-Akmeemana,100,3,24.78274,28.92857,22.3,20.94286,91.31954
Southern Province,Galle RDHS,MOH-Akmeemana,101,3,24.44405,27.51429,22.42143,26.71428,89.25759
Southern Province,Galle RDHS,MOH-Akmeemana,102,5,25.0253,30.48571,22.07143,9.585714,88.55711
Southern Province,Galle RDHS,MOH-Akmeemana,103,6,24.92351,29.64286,22.07857,8.014285,88.96537
Southern Province,Galle RDHS,MOH-Akmeemana,104,9,24.8256,29.13571,22.18571,7.871429,90.44172
Southern Province,Galle RDHS,MOH-Akmeemana,105,8,25.31429,29.84286,22.10714,3.757143,86.19334
Southern Province,Galle RDHS,MOH-Akmeemana,106,6,25.77708,30,22.75,0.9,84.8123
Central Province,Kandy RDHS,MOH-Akurana,1,4,23.29285812,27.36428642,20.37857056,9.214285851,87.3854599
Central Province,Kandy RDHS,MOH-Akurana,2,1,22.64494133,26.5,19.69285774,5.614285946,86.4141922
Central Province,Kandy RDHS,MOH-Akurana,3,6,22.57232094,27.3571434,18.73571396,2.957142591,84.194664
Central Province,Kandy RDHS,MOH-Akurana,4,1,22.3175602,27.7142849,17.45714188,0.05714285746,80.58171082
Central Province,Kandy RDHS,MOH-Akurana,5,3,23.31904793,27.75714302,19.80714226,4.814285755,84.48465729
Central Province,Kandy RDHS,MOH-Akurana,6,3,22.65416527,28.33571434,17.62142754,0.1857142895,79.63939667
Central Province,Kandy RDHS,MOH-Akurana,7,5,24.00565529,29.0357151,19.80000114,0.7428571582,79.05957031
Central Province,Kandy RDHS,MOH-Akurana,8,1,25.11428642,31.43571472,19.45714188,0.328571409,71.60140228
Central Province,Kandy RDHS,MOH-Akurana,9,0,24.56428528,30.44285774,19.6071434,0.6857143044,73.11057281
Central Province,Kandy RDHS,MOH-Akurana,10,1,25.33094978,32.5,19.37857056,0.2857142985,64.6223526
Central Province,Kandy RDHS,MOH-Akurana,11,0,25.98362923,33.1428566,19.47142982,0.2714285851,64.56101227
Central Province,Kandy RDHS,MOH-Akurana,12,2,25.47559547,31.74285698,20.65714455,6.071428776,73.31420135
Central Province,Kandy RDHS,MOH-Akurana,13,3,25.32529831,31.0357151,20.98571396,4.685714245,78.51301575
